Year,Short Name,Region,FertilityRate,GDPperCapita
1965,Uruguay,Latin America & Caribbean,2.84,5395
1965,Venezuela,Latin America & Caribbean,6.37,13906
1965,Zambia,Sub-Saharan Africa,7.29,1722
1965,Zimbabwe,Sub-Saharan Africa,7.37,1013
1966,Algeria,Middle East & North Africa,7.68,2108
1966,Argentina,Latin America & Caribbean,3.05,6121
1966,Australia,East Asia & Pacific,2.88,21888
1966,Austria,Europe & Central Asia,2.66,16416
1966,Bangladesh,South Asia,6.9,399
1966,Belgium,Europe & Central Asia,2.52,16692
1966,Belize,Latin America & Caribbean,6.38,1203
1966,Benin,Sub-Saharan Africa,6.59,572
1966,Bolivia,Latin America & Caribbean,6.48,1191
1966,Botswana,Sub-Saharan Africa,6.7,482
1966,Brazil,Latin America & Caribbean,5.6,3736
1966,Burkina Faso,Sub-Saharan Africa,6.49,255
1966,Burundi,Sub-Saharan Africa,7.22,214
1966,Cameroon,Sub-Saharan Africa,6,1001
1966,Canada,North America,2.75,22242
1966,Central African Republic,Sub-Saharan Africa,5.95,560
1966,Chad,Sub-Saharan Africa,6.36,627
1966,Chile,Latin America & Caribbean,4.63,4452
1966,China,East Asia & Pacific,6.38,202
1966,Colombia,Latin America & Caribbean,6.43,2520
1966,Congo,Sub-Saharan Africa,6.14,1454
1966,Costa Rica,Latin America & Caribbean,5.63,3250
1966,C?te d'Ivoire,Sub-Saharan Africa,7.87,1549
1966,Dem. Rep. Congo,Sub-Saharan Africa,6.11,1061
1966,Denmark,Europe & Central Asia,2.62,26714
1966,Dominican Republic,Latin America & Caribbean,6.9,1410
1966,Ecuador,Latin America & Caribbean,6.51,2342
1966,Egypt,Middle East & North Africa,6.53,721
1966,El Salvador,Latin America & Caribbean,6.49,2469
1966,Fiji,East Asia & Pacific,5.28,1706
1966,Finland,Europe & Central Asia,2.41,15312
1966,France,Europe & Central Asia,2.8,16764
1966,Gabon,Sub-Saharan Africa,4.83,6237
1966,Georgia,Europe & Central Asia,2.85,1893
1966,Ghana,Sub-Saharan Africa,6.94,990
1966,Greece,Europe & Central Asia,2.32,10242
1966,Guatemala,Latin America & Caribbean,6.72,1673
1966,Guyana,Latin America & Caribbean,5.86,1758
1966,Haiti,Latin America & Caribbean,6.11,927
1966,Honduras,Latin America & Caribbean,7.44,1251
1966,"Hong Kong SAR, China",East Asia & Pacific,4.15,4949
1966,India,South Asia,5.79,346
1966,Indonesia,East Asia & Pacific,5.6,666
1966,Iran,Middle East & North Africa,6.77,4711
1966,Israel,Middle East & North Africa,3.8,11224
1966,Italy,Europe & Central Asia,2.57,14185
1966,Jamaica,Latin America & Caribbean,5.82,3791
1966,Japan,East Asia & Pacific,1.58,13809
1966,Kenya,Sub-Saharan Africa,8.13,599
1966,Korea,East Asia & Pacific,4.94,1278
1966,Lesotho,Sub-Saharan Africa,5.8,326
1966,Luxembourg,Europe & Central Asia,2.34,30015
1966,Madagascar,Sub-Saharan Africa,7.31,674
1966,Malawi,Sub-Saharan Africa,7.14,296
1966,Malaysia,East Asia & Pacific,5.73,1696
1966,Mauritania,Sub-Saharan Africa,6.8,1125
1966,Mexico,Latin America & Caribbean,6.77,4846
1966,Morocco,Middle East & North Africa,6.97,816
1966,Myanmar,East Asia & Pacific,6.13,164
1966,Nepal,South Asia,5.96,291
1966,Netherlands,Europe & Central Asia,2.9,20240
1966,Nicaragua,Latin America & Caribbean,6.98,2098
1966,Niger,Sub-Saharan Africa,7.54,693
1966,Nigeria,Sub-Saharan Africa,6.34,1439
1966,Norway,Europe & Central Asia,2.9,28786
1966,Oman,Middle East & North Africa,7.28,2407
1966,Pakistan,South Asia,6.6,397
1966,Panama,Latin America & Caribbean,5.56,2862
1966,Papua New Guinea,East Asia & Pacific,6.24,1486
1966,Paraguay,Latin America & Caribbean,6.28,1520
1966,Peru,Latin America & Caribbean,6.82,3395
1966,Philippines,East Asia & Pacific,6.69,1177
1966,Portugal,Europe & Central Asia,3.16,6330
1966,Puerto Rico,Latin America & Caribbean,3.7,8295
1966,Rwanda,Sub-Saharan Africa,8.2,282
1966,Senegal,Sub-Saharan Africa,7.22,1306
1966,Sierra Leone,Sub-Saharan Africa,6.37,433
1966,Singapore,East Asia & Pacific,4.46,4223
1966,South Africa,Sub-Saharan Africa,5.88,5467
1966,Spain,Europe & Central Asia,2.91,11229
1966,Sri Lanka,South Asia,4.85,620
1966,St. Vincent and the Grenadines,Latin America & Caribbean,6.63,1735
1966,Sudan,Sub-Saharan Africa,6.83,796
1966,Suriname,Latin America & Caribbean,6.18,4601
1966,Sweden,Europe & Central Asia,2.37,22853
1966,Thailand,East Asia & Pacific,6.08,750
1966,The Bahamas,Latin America & Caribbean,3.89,23863
1966,The Gambia,Sub-Saharan Africa,5.88,422
1966,Togo,Sub-Saharan Africa,6.85,560
1966,Trinidad and Tobago,Latin America & Caribbean,4.2,6485
1966,Tunisia,Middle East & North Africa,6.98,1129
1966,Turkey,Europe & Central Asia,5.93,3863
1966,United Kingdom,Europe & Central Asia,2.78,15784
1966,United States,North America,2.72,21916
1966,Uruguay,Latin America & Caribbean,2.83,5503
1966,Venezuela,Latin America & Caribbean,6.2,13630
1966,Zambia,Sub-Saharan Africa,7.3,1576
1966,Zimbabwe,Sub-Saharan Africa,7.39,996
1967,Algeria,Middle East & North Africa,7.67,2242
1967,Argentina,Latin America & Caribbean,3.05,6227
1967,Australia,East Asia & Pacific,2.85,22975
1967,Austria,Europe & Central Asia,2.62,16784
1967,Bangladesh,South Asia,6.92,378
1967,Belgium,Europe & Central Asia,2.41,17241
1967,Belize,Latin America & Caribbean,6.36,1225
1967,Benin,Sub-Saharan Africa,6.63,567
1967,Bolivia,Latin America & Caribbean,6.43,1241
1967,Botswana,Sub-Saharan Africa,6.7,495
1967,Brazil,Latin America & Caribbean,5.45,3815
1967,Burkina Faso,Sub-Saharan Africa,6.53,273
1967,Burundi,Sub-Saharan Africa,7.25,238
1967,Cameroon,Sub-Saharan Africa,6.06,870
1967,Canada,North America,2.53,22483
1967,Central African Republic,Sub-Saharan Africa,5.95,574
1967,Chad,Sub-Saharan Africa,6.39,621
1967,Chile,Latin America & Caribbean,4.5,4515
1967,China,East Asia & Pacific,6.29,185
1967,Colombia,Latin America & Caribbean,6.25,2548
1967,Congo,Sub-Saharan Africa,6.18,1444
1967,Costa Rica,Latin America & Caribbean,5.38,3327
1967,C?te d'Ivoire,Sub-Saharan Africa,7.89,1561
1967,Dem. Rep. Congo,Sub-Saharan Africa,6.14,1021
1967,Denmark,Europe & Central Asia,2.35,27411
1967,Dominican Republic,Latin America & Caribbean,6.74,1413
1967,Ecuador,Latin America & Caribbean,6.44,2380
1967,Egypt,Middle East & North Africa,6.47,708
1967,El Salvador,Latin America & Caribbean,6.42,2531
1967,Fiji,East Asia & Pacific,5.08,1887
1967,Finland,Europe & Central Asia,2.32,15560
1967,France,Europe & Central Asia,2.75,17410
1967,Gabon,Sub-Saharan Africa,4.9,6362
1967,Georgia,Europe & Central Asia,2.82,1991
1967,Ghana,Sub-Saharan Africa,6.95,1000
1967,Greece,Europe & Central Asia,2.45,10716
1967,Guatemala,Latin America & Caribbean,6.71,1692
1967,Guyana,Latin America & Caribbean,5.76,1803
1967,Haiti,Latin America & Caribbean,6.03,890
1967,Honduras,Latin America & Caribbean,7.42,1287
1967,"Hong Kong SAR, China",East Asia & Pacific,3.89,4903
1967,India,South Asia,5.75,366
1967,Indonesia,East Asia & Pacific,5.58,657
1967,Iran,Middle East & North Africa,6.7,5121
1967,Israel,Middle East & North Africa,3.79,11072
1967,Italy,Europe & Central Asia,2.5,15093
1967,Jamaica,Latin America & Caribbean,5.79,3810
1967,Japan,East Asia & Pacific,2.02,15197
1967,Kenya,Sub-Saharan Africa,8.13,599
1967,Korea,East Asia & Pacific,4.77,1362
1967,Lesotho,Sub-Saharan Africa,5.8,354
1967,Luxembourg,Europe & Central Asia,2.24,29982
1967,Madagascar,Sub-Saharan Africa,7.3,693
1967,Malawi,Sub-Saharan Africa,7.18,310
1967,Malaysia,East Asia & Pacific,5.53,1716
1967,Mali,Sub-Saharan Africa,7.09,341
1967,Mauritania,Sub-Saharan Africa,6.8,1131
1967,Mexico,Latin America & Caribbean,6.79,4976
1967,Morocco,Middle East & North Africa,6.9,876
1967,Myanmar,East Asia & Pacific,6.11,150
1967,Nepal,South Asia,5.96,281
1967,Netherlands,Europe & Central Asia,2.81,21069
1967,Nicaragua,Latin America & Caribbean,6.96,2178
1967,Niger,Sub-Saharan Africa,7.54,674
1967,Nigeria,Sub-Saharan Africa,6.36,1186
1967,Norway,Europe & Central Asia,2.81,30332
1967,Oman,Middle East & North Africa,7.28,3892
1967,Pakistan,South Asia,6.6,407
1967,Panama,Latin America & Caribbean,5.47,3017
1967,Papua New Guinea,East Asia & Pacific,6.23,1509
1967,Paraguay,Latin America & Caribbean,6.17,1616
1967,Peru,Latin America & Caribbean,6.73,3428
1967,Philippines,East Asia & Pacific,6.59,1203
1967,Portugal,Europe & Central Asia,3.16,6851
1967,Puerto Rico,Latin America & Caribbean,3.53,8742
1967,Rwanda,Sub-Saharan Africa,8.2,293
1967,Senegal,Sub-Saharan Africa,7.24,1254
1967,Sierra Leone,Sub-Saharan Africa,6.4,426
1967,Singapore,East Asia & Pacific,3.91,4639
1967,South Africa,Sub-Saharan Africa,5.83,5704
1967,Spain,Europe & Central Asia,2.94,11573
1967,Sri Lanka,South Asia,4.73,644
1967,St. Vincent and the Grenadines,Latin America & Caribbean,6.49,1554
1967,Sudan,Sub-Saharan Africa,6.85,785
1967,Suriname,Latin America & Caribbean,6.05,5016
1967,Sweden,Europe & Central Asia,2.28,23441
1967,Thailand,East Asia & Pacific,6.01,790
1967,The Bahamas,Latin America & Caribbean,3.75,25084
1967,The Gambia,Sub-Saharan Africa,5.94,414
1967,Togo,Sub-Saharan Africa,6.91,564
1967,Trinidad and Tobago,Latin America & Caribbean,3.99,6575
1967,Tunisia,Middle East & North Africa,6.94,1107
1967,Turkey,Europe & Central Asia,5.86,3951
1967,United Kingdom,Europe & Central Asia,2.68,16062
1967,United States,North America,2.56,22220
1967,Uruguay,Latin America & Caribbean,2.83,5249
1967,Venezuela,Latin America & Caribbean,6.01,13546
1967,Zambia,Sub-Saharan Africa,7.32,1649
1967,Zimbabwe,Sub-Saharan Africa,7.4,1045
1968,Algeria,Middle East & North Africa,7.67,2414
1968,Argentina,Latin America & Caribbean,3.05,6435
1968,Australia,East Asia & Pacific,2.89,23724
1968,Austria,Europe & Central Asia,2.58,17444
1968,Bangladesh,South Asia,6.94,401
1968,Belgium,Europe & Central Asia,2.31,17894
1968,Belize,Latin America & Caribbean,6.34,1277
1968,Benin,Sub-Saharan Africa,6.67,577
1968,Bolivia,Latin America & Caribbean,6.38,1320
1968,Botswana,Sub-Saharan Africa,6.69,531
1968,Brazil,Latin America & Caribbean,5.3,4140
1968,Burkina Faso,Sub-Saharan Africa,6.56,277
1968,Burundi,Sub-Saharan Africa,7.27,231
1968,Cameroon,Sub-Saharan Africa,6.11,903
1968,Canada,North America,2.39,23294
1968,Central African Republic,Sub-Saharan Africa,5.95,569
1968,Chad,Sub-Saharan Africa,6.43,607
1968,Chile,Latin America & Caribbean,4.35,4579
1968,China,East Asia & Pacific,6.13,173
1968,Colombia,Latin America & Caribbean,6.03,2623
1968,Congo,Sub-Saharan Africa,6.22,1511
1968,Costa Rica,Latin America & Caribbean,5.12,3501
1968,C?te d'Ivoire,Sub-Saharan Africa,7.91,1692
1968,Dem. Rep. Congo,Sub-Saharan Africa,6.16,1035
1968,Denmark,Europe & Central Asia,2.12,28328
1968,Dominican Republic,Latin America & Caribbean,6.56,1375
1968,Ecuador,Latin America & Caribbean,6.35,2355
1968,Egypt,Middle East & North Africa,6.4,679
1968,El Salvador,Latin America & Caribbean,6.34,2542
1968,Fiji,East Asia & Pacific,4.89,1992
1968,Finland,Europe & Central Asia,2.14,15847
1968,France,Europe & Central Asia,2.69,18024
1968,Gabon,Sub-Saharan Africa,4.96,6382
1968,Georgia,Europe & Central Asia,2.79,2061
1968,Ghana,Sub-Saharan Africa,6.96,983
1968,Greece,Europe & Central Asia,2.42,11356
1968,Guatemala,Latin America & Caribbean,6.69,1788
1968,Guyana,Latin America & Caribbean,5.64,1794
1968,Haiti,Latin America & Caribbean,5.94,900
1968,Honduras,Latin America & Caribbean,7.38,1332
1968,"Hong Kong SAR, China",East Asia & Pacific,3.65,4963
1968,India,South Asia,5.7,370
1968,Indonesia,East Asia & Pacific,5.56,709
1968,Iran,Middle East & North Africa,6.62,5724
1968,Iraq,Middle East & North Africa,7.36,1455
1968,Israel,Middle East & North Africa,3.79,12604
1968,Italy,Europe & Central Asia,2.49,15980
1968,Jamaica,Latin America & Caribbean,5.72,3979
1968,Japan,East Asia & Pacific,2.13,17097
1968,Kenya,Sub-Saharan Africa,8.12,626
1968,Korea,East Asia & Pacific,4.62,1506
1968,Lesotho,Sub-Saharan Africa,5.81,346
1968,Luxembourg,Europe & Central Asia,2.12,31156
1968,Madagascar,Sub-Saharan Africa,7.3,721
1968,Malawi,Sub-Saharan Africa,7.22,297
1968,Malaysia,East Asia & Pacific,5.34,1808
1968,Mali,Sub-Saharan Africa,7.11,349
1968,Mauritania,Sub-Saharan Africa,6.8,1211
1968,Mexico,Latin America & Caribbean,6.81,5282
1968,Morocco,Middle East & North Africa,6.82,940
1968,Myanmar,East Asia & Pacific,6.08,164
1968,Nepal,South Asia,5.95,278
1968,Netherlands,Europe & Central Asia,2.72,22189
1968,Nicaragua,Latin America & Caribbean,6.94,2142
1968,Niger,Sub-Saharan Africa,7.55,658
1968,Nigeria,Sub-Saharan Africa,6.39,1146
1968,Norway,Europe & Central Asia,2.75,30758
1968,Oman,Middle East & North Africa,7.29,6876
1968,Pakistan,South Asia,6.6,425
1968,Panama,Latin America & Caribbean,5.38,3136
1968,Papua New Guinea,East Asia & Pacific,6.21,1537
1968,Paraguay,Latin America & Caribbean,6.04,1645
1968,Peru,Latin America & Caribbean,6.63,3339
1968,Philippines,East Asia & Pacific,6.49,1226
1968,Portugal,Europe & Central Asia,3.12,7491
1968,Puerto Rico,Latin America & Caribbean,3.38,9138
1968,Rwanda,Sub-Saharan Africa,8.21,304
1968,Saudi Arabia,Middle East & North Africa,7.27,14254
1968,Senegal,Sub-Saharan Africa,7.26,1295
1968,Sierra Leone,Sub-Saharan Africa,6.43,427
1968,Singapore,East Asia & Pacific,3.53,5180
1968,South Africa,Sub-Saharan Africa,5.78,5783
1968,Spain,Europe & Central Asia,2.87,12176
1968,Sri Lanka,South Asia,4.61,666
1968,St. Vincent and the Grenadines,Latin America & Caribbean,6.35,1639
1968,Sudan,Sub-Saharan Africa,6.87,777
1968,Suriname,Latin America & Caribbean,5.92,5263
1968,Sweden,Europe & Central Asia,2.07,24158
1968,Thailand,East Asia & Pacific,5.9,830
1968,The Bahamas,Latin America & Caribbean,3.64,26164
1968,The Gambia,Sub-Saharan Africa,5.99,444
1968,Togo,Sub-Saharan Africa,6.97,565
1968,Trinidad and Tobago,Latin America & Caribbean,3.8,6876
1968,Tunisia,Middle East & North Africa,6.88,1196
1968,Turkey,Europe & Central Asia,5.78,4120
1968,United Kingdom,Europe & Central Asia,2.6,16621
1968,United States,North America,2.46,23055
1968,Uruguay,Latin America & Caribbean,2.84,5300
1968,Venezuela,Latin America & Caribbean,5.81,14067
1968,Zambia,Sub-Saharan Africa,7.33,1618
1968,Zimbabwe,Sub-Saharan Africa,7.41,1033
1969,Algeria,Middle East & North Africa,7.66,2544
1969,Argentina,Latin America & Caribbean,3.06,6955
1969,Australia,East Asia & Pacific,2.89,24869
1969,Austria,Europe & Central Asia,2.49,18475
1969,Bangladesh,South Asia,6.95,394
1969,Belgium,Europe & Central Asia,2.27,19026
1969,Belize,Latin America & Caribbean,6.32,1306
1969,Benin,Sub-Saharan Africa,6.71,582
1969,Bolivia,Latin America & Caribbean,6.34,1351
1969,Botswana,Sub-Saharan Africa,6.67,593
1969,Brazil,Latin America & Caribbean,5.15,4426
1969,Burkina Faso,Sub-Saharan Africa,6.59,278
1969,Burundi,Sub-Saharan Africa,7.28,223
1969,Cameroon,Sub-Saharan Africa,6.16,924
1969,Canada,North America,2.33,24188
1969,Central African Republic,Sub-Saharan Africa,5.95,597
1969,Chad,Sub-Saharan Africa,6.48,636
1969,Chile,Latin America & Caribbean,4.19,4663
1969,China,East Asia & Pacific,5.92,197
1969,Colombia,Latin America & Caribbean,5.8,2707
1969,Congo,Sub-Saharan Africa,6.25,1579
1969,Costa Rica,Latin America & Caribbean,4.86,3588
1969,C?te d'Ivoire,Sub-Saharan Africa,7.93,1782
1969,Dem. Rep. Congo,Sub-Saharan Africa,6.19,1100
1969,Denmark,Europe & Central Asia,2,29953
1969,Dominican Republic,Latin America & Caribbean,6.38,1481
1969,Ecuador,Latin America & Caribbean,6.25,2395
1969,Egypt,Middle East & North Africa,6.32,697
1969,El Salvador,Latin America & Caribbean,6.26,2561
1969,Fiji,East Asia & Pacific,4.71,2001
1969,Finland,Europe & Central Asia,1.93,17377
1969,France,Europe & Central Asia,2.62,19149
1969,Gabon,Sub-Saharan Africa,5.02,6752
1969,Georgia,Europe & Central Asia,2.75,2140
1969,Ghana,Sub-Saharan Africa,6.96,1021
1969,Greece,Europe & Central Asia,2.36,12434
1969,Guatemala,Latin America & Caribbean,6.66,1820
1969,Guyana,Latin America & Caribbean,5.52,1893
1969,Haiti,Latin America & Caribbean,5.85,917
1969,Honduras,Latin America & Caribbean,7.33,1302
1969,"Hong Kong SAR, China",East Asia & Pacific,3.45,5438
1969,India,South Asia,5.65,386
1969,Indonesia,East Asia & Pacific,5.52,737
1969,Iran,Middle East & North Africa,6.53,6483
1969,Iraq,Middle East & North Africa,7.38,1451
1969,Israel,Middle East & North Africa,3.78,13946
1969,Italy,Europe & Central Asia,2.46,16858
1969,Jamaica,Latin America & Caribbean,5.62,4147
1969,Japan,East Asia & Pacific,2.13,18837
1969,Kenya,Sub-Saharan Africa,8.1,653
1969,Korea,East Asia & Pacific,4.47,1686
1969,Lesotho,Sub-Saharan Africa,5.81,344
1969,Luxembourg,Europe & Central Asia,2.02,34096
1969,Madagascar,Sub-Saharan Africa,7.29,728
1969,Malawi,Sub-Saharan Africa,7.26,306
1969,Malaysia,East Asia & Pacific,5.17,1851
1969,Mali,Sub-Saharan Africa,7.12,345
1969,Mauritania,Sub-Saharan Africa,6.79,1190
1969,Mexico,Latin America & Caribbean,6.83,5297
1969,Morocco,Middle East & North Africa,6.74,995
1969,Myanmar,East Asia & Pacific,6.03,166
1969,Nepal,South Asia,5.93,285
1969,Netherlands,Europe & Central Asia,2.75,23343
1969,Nicaragua,Latin America & Caribbean,6.92,2208
1969,Niger,Sub-Saharan Africa,7.56,605
1969,Nigeria,Sub-Saharan Africa,6.43,1392
1969,Norway,Europe & Central Asia,2.7,31883
1969,Oman,Middle East & North Africa,7.29,8380
1969,Pakistan,South Asia,6.6,436
1969,Panama,Latin America & Caribbean,5.28,3304
1969,Papua New Guinea,East Asia & Pacific,6.19,1623
1969,Paraguay,Latin America & Caribbean,5.89,1678
1969,Peru,Latin America & Caribbean,6.51,3362
1969,Philippines,East Asia & Pacific,6.38,1247
1969,Portugal,Europe & Central Asia,3.12,7719
1969,Puerto Rico,Latin America & Caribbean,3.25,9913
1969,Rwanda,Sub-Saharan Africa,8.22,327
1969,Saudi Arabia,Middle East & North Africa,7.27,14542
1969,Senegal,Sub-Saharan Africa,7.28,1175
1969,Sierra Leone,Sub-Saharan Africa,6.47,456
1969,Singapore,East Asia & Pacific,3.22,5803
1969,South Africa,Sub-Saharan Africa,5.73,5893
1969,Spain,Europe & Central Asia,2.86,13131
1969,Sri Lanka,South Asia,4.48,701
1969,St. Vincent and the Grenadines,Latin America & Caribbean,6.19,1669
1969,Sudan,Sub-Saharan Africa,6.88,765
1969,Suriname,Latin America & Caribbean,5.79,5393
1969,Sweden,Europe & Central Asia,1.93,25191
1969,Thailand,East Asia & Pacific,5.76,859
1969,The Bahamas,Latin America & Caribbean,3.57,27539
1969,The Gambia,Sub-Saharan Africa,6.04,444
1969,Togo,Sub-Saharan Africa,7.03,599
1969,Trinidad and Tobago,Latin America & Caribbean,3.66,7016
1969,Tunisia,Middle East & North Africa,6.8,1225
1969,Turkey,Europe & Central Asia,5.7,4188
1969,United Kingdom,Europe & Central Asia,2.51,16892
1969,United States,North America,2.46,23539
1969,Uruguay,Latin America & Caribbean,2.87,5571
1969,Venezuela,Latin America & Caribbean,5.61,13721
1969,Zambia,Sub-Saharan Africa,7.35,1561
1969,Zimbabwe,Sub-Saharan Africa,7.42,1124
1970,Algeria,Middle East & North Africa,7.64,2692
1970,Argentina,Latin America & Caribbean,3.07,7057
1970,Australia,East Asia & Pacific,2.86,26133
1970,Austria,Europe & Central Asia,2.29,19574
1970,Bangladesh,South Asia,6.95,406
1970,Belgium,Europe & Central Asia,2.25,20071
1970,Belize,Latin America & Caribbean,6.3,1336
1970,Benin,Sub-Saharan Africa,6.75,581
1970,Bolivia,Latin America & Caribbean,6.28,1393
1970,Botswana,Sub-Saharan Africa,6.65,672
1970,Brazil,Latin America & Caribbean,5.01,4694
1970,Burkina Faso,Sub-Saharan Africa,6.62,273
1970,Burundi,Sub-Saharan Africa,7.29,265
1970,Cameroon,Sub-Saharan Africa,6.2,929
1970,Canada,North America,2.26,24629
1970,Central African Republic,Sub-Saharan Africa,5.95,599
1970,Chad,Sub-Saharan Africa,6.53,634
1970,Chile,Latin America & Caribbean,4.02,4657
1970,China,East Asia & Pacific,5.65,228
1970,Colombia,Latin America & Caribbean,5.55,2800
1970,Congo,Sub-Saharan Africa,6.29,1631
1970,Costa Rica,Latin America & Caribbean,4.61,3752
1970,C?te d'Ivoire,Sub-Saharan Africa,7.94,1887
1970,Cuba,Latin America & Caribbean,4.03,2249
1970,Dem. Rep. Congo,Sub-Saharan Africa,6.22,1067
1970,Denmark,Europe & Central Asia,1.95,30542
1970,Dominican Republic,Latin America & Caribbean,6.18,1702
1970,Ecuador,Latin America & Caribbean,6.14,2486
1970,Egypt,Middle East & North Africa,6.23,719
1970,El Salvador,Latin America & Caribbean,6.17,2568
1970,Eswatini,Sub-Saharan Africa,6.88,1186
1970,Fiji,East Asia & Pacific,4.54,2208
1970,Finland,Europe & Central Asia,1.83,18374
1970,France,Europe & Central Asia,2.55,20059
1970,Gabon,Sub-Saharan Africa,5.08,7189
1970,Georgia,Europe & Central Asia,2.71,2375
1970,Germany,Europe & Central Asia,2.03,19625
1970,Ghana,Sub-Saharan Africa,6.95,1094
1970,Greece,Europe & Central Asia,2.4,13392
1970,Guatemala,Latin America & Caribbean,6.64,1871
1970,Guinea-Bissau,Sub-Saharan Africa,6.04,488
1970,Guyana,Latin America & Caribbean,5.38,1948
